id,title,url,isPaid,price,numSubscribers,numReviews,numPublishedLectures,instructionalLevel,contentInfo,publishedTime,,,Is Paid,Total,Column1
431562,Photoshop: 5 Practical Techniques to Improve Your Skills,https://www.udemy.com/photoshop-5-practical-techniques-to-improve-your-skills/,TRUE,20,780,5,5,Intermediate Level,43 mins,2015-02-26T18:16:34Z,,,,,
1047408,Easy Coloring Book Design,https://www.udemy.com/easy-coloring-book-design/,TRUE,25,0,0,9,Beginner Level,35 mins,2016-12-22T00:46:38Z,,,,,
987865,Make Patterns in Illustrator,https://www.udemy.com/make-patterns-in-illustrator/,TRUE,20,0,0,32,Beginner Level,3.5 hours,2017-05-25T15:31:11Z,,,,,
371900,Learn to create Text fire effect in Adobe Photoshop ,https://www.udemy.com/learn-to-create-text-fire-effect-in-adobe-photoshop/,TRUE,20,0,0,8,All Levels,36 mins,2014-12-19T23:19:47Z,,,,,
995384,Professional Business Logo Design Using Free Online Tools,https://www.udemy.com/professional-business-logo-design-using-free-online-tools/,TRUE,20,0,0,5,All Levels,37 mins,2016-10-31T16:09:48Z,,,,,
1252410,Beginners Guide to Kindle Ebook Covers Design With Fireworks,https://www.udemy.com/beginners-guide-to-kindle-ebook-covers-design-with-fireworks/,TRUE,20,0,0,16,All Levels,1.5 hours,2017-06-19T19:26:46Z,,,,,
1216554,Photoshop isn't like what you imagine A to Z .,https://www.udemy.com/photoshop-a-to-z/,TRUE,35,343,0,24,All Levels,3.5 hours,2017-07-06T03:32:48Z,,,,,
1275872,The Complete Adobe Spark Course,https://www.udemy.com/the-complete-adobe-spark-course/,TRUE,150,0,0,29,All Levels,2 hours,2017-07-03T17:39:57Z,,,,,
1133764,The Art of Logo Design : Everything You Need to Know,https://www.udemy.com/the-art-of-logo-design/,TRUE,20,0,0,18,All Levels,1 hour,2017-03-09T16:11:36Z,,,,,
1200856,Hand Lettering para Iniciantes,https://www.udemy.com/hand-lettering-para-iniciantes/,TRUE,40,384,92,18,All Levels,43 mins,2017-06-15T10:24:09Z,,,,,
1226332,Aprende a utilizar Canva,https://www.udemy.com/aprende-a-utilizar-canva/,TRUE,20,677,45,11,Beginner Level,40 mins,2017-05-28T16:09:00Z,,,,,
950894,photoshop - CURSO DE PHOTOSHOP DO BÁSICO AO AVANÇADO,https://www.udemy.com/photoshop-do-basico-ao-avancado/,TRUE,100,1110,183,77,All Levels,10 hours,2017-02-06T17:22:18Z,,,,,
1245356,Photoshop - Revelando os segredos das Fusões,https://www.udemy.com/curso-de-photoshop-gratuito/,TRUE,20,858,25,17,Expert Level,3.5 hours,2017-06-08T11:10:08Z,,,,,
1092766,Create Mobile App Design from Scratch in Photoshop,https://www.udemy.com/create-mobile-app-design-from-scratch-in-photoshop/,TRUE,125,1359,7,24,Beginner Level,2.5 hours,2017-02-01T04:40:24Z,,,,,
364986,Apple Watch Design,https://www.udemy.com/apple-watch-design/,TRUE,20,9847,24,35,All Levels,4 hours,2014-12-29T04:59:24Z,,,,,
908664,Word Swag : Create Stunning Images with the Word Swag App,https://www.udemy.com/word-swag/,TRUE,100,2416,19,14,All Levels,1 hour,2016-08-09T17:56:53Z,,,,,
1234108,How to Draw Majestic Animals: Dogs,https://www.udemy.com/how-to-draw-dogs/,TRUE,35,1524,5,11,All Levels,1 hour,2017-05-30T15:30:55Z,,,,,
47004,Photoshop Course: Design an eBook Cover in Photoshop,https://www.udemy.com/ebook-cover-design/,TRUE,50,11893,69,40,All Levels,3 hours,2013-04-25T17:04:18Z,,,,,
327666,Digital Art for Beginners,https://www.udemy.com/digital-art-101-from-beginner-to-pro/,TRUE,150,3381,388,57,Beginner Level,15 hours,2016-02-14T23:43:10Z,,,,,
1068902,Learn How To Design a Logo in Adobe Illustrator in 30 Mins,https://www.udemy.com/30minlogo/,TRUE,50,1270,53,14,Beginner Level,30 mins,2017-01-16T22:00:29Z,,,,,
1076222,The most popular techniques in Photoshop,https://www.udemy.com/the-most-popular-techniques-in-photoshop/,TRUE,20,1753,18,15,Intermediate Level,1 hour,2017-02-21T18:07:38Z,,,,,
278948,Become a Professional Graphic Designer,https://www.udemy.com/become-a-professional-graphic-designer-udemy/,TRUE,35,3618,345,207,All Levels,20.5 hours,2014-08-13T16:37:12Z,,,,,
1013676,Adobe Illustrator CC 2017 for beginners,https://www.udemy.com/adobe-illustrator-cc-2017/,TRUE,195,2489,39,12,Beginner Level,1.5 hours,2017-01-31T22:13:11Z,,,,,
62497,How to Draw Cute Cartoon Characters,https://www.udemy.com/draw-cute-characters/,TRUE,55,4080,522,26,All Levels,2 hours,2013-10-01T01:11:51Z,,,,,
1182900,How to Create awesome Cinema-graph With Adobe Photoshop?,https://www.udemy.com/how-to-create-awesome-cinema-graph-with-adobe-photoshop/,TRUE,20,1602,8,16,Beginner Level,1 hour,2017-05-07T16:32:00Z,,,,,
1178226,Learn to Create a Mandala with Adobe Illustrator,https://www.udemy.com/learn-to-create-a-mandala-with-adobe-illustrator/,TRUE,50,7,0,28,All Levels,4.5 hours,2017-04-24T19:24:51Z,,,,,
1165268,15  Motion Graphic Elements in After Effect (Series 2),https://www.udemy.com/15-motion-graphic-elements-in-after-effect-series-2/,TRUE,30,8,0,20,Intermediate Level,3 hours,2017-04-11T04:27:34Z,,,,,
1133648,Fantasy map design,https://www.udemy.com/fantasy-map-design/,TRUE,30,7,2,18,All Levels,2.5 hours,2017-03-16T16:31:23Z,,,,,
471136,Creating 2D Game Assets,https://www.udemy.com/creating-2d-game-assets/,TRUE,25,57,0,12,All Levels,2 hours,2015-04-17T22:34:55Z,,,,,
63712,create 9 professional logo design full version,https://www.udemy.com/create-9-professional-logo-design-full-version-beginner/,TRUE,35,91,3,34,All Levels,2 hours,2013-07-23T10:40:16Z,,,,,
1055424,Stencil - Simple Graphic Design For Entrepreneurs,https://www.udemy.com/stencil-graphic-design/,TRUE,95,11,0,10,All Levels,1 hour,2017-01-03T12:28:37Z,,,,,
843620,Learn Adobe InDesign from Scratch,https://www.udemy.com/learn-adobe-indesign-from-scratch/,TRUE,40,6,2,46,Beginner Level,4.5 hours,2016-06-20T15:34:32Z,,,,,
1153326,Getting the Life of an Instructional Designer,https://www.udemy.com/getting-the-life-of-an-instructional-designer/,TRUE,40,5,0,16,All Levels,1.5 hours,2017-05-01T00:12:09Z,,,,,
551964,Drawing for All Levels: How to Design Cartoon Women,https://www.udemy.com/drawing-for-all-levels-how-to-design-cartoon-women/,TRUE,20,5,2,20,All Levels,1.5 hours,2015-07-14T22:01:30Z,,,,,
1104858,Photoshop Tools 101,https://www.udemy.com/photoshoptools101/,TRUE,50,6,0,49,All Levels,3 hours,2017-05-01T21:49:18Z,,,,,
517866,How to create gif animation in photoshop,https://www.udemy.com/how-to-create-gif-animation-in-photoshop/,TRUE,20,34,0,18,All Levels,1 hour,2015-06-02T19:06:24Z,,,,,
1036766,How to Color Comic Books... with a Mouse,https://www.udemy.com/how-to-color-comic-books-with-a-mouse/,TRUE,30,7,0,8,All Levels,2 hours,2017-01-03T14:38:04Z,,,,,
337072,Bestseller! Learn Photoshop in 1 Hour (No Experience Needed),https://www.udemy.com/learn-photoshop-in-one-hour-no-experience-needed/,TRUE,200,5471,72,39,Beginner Level,6.5 hours,2015-03-05T22:03:28Z,,,,,
737642,How To Design A Fortune 500 Logo in Illustrator,https://www.udemy.com/logo-logo-design-logos-logo-maker-graphic-design-logo-creator/,TRUE,195,3599,43,72,Intermediate Level,5 hours,2016-01-24T22:45:26Z,,,,,
520766,Canva : Graphic Design Theory Volume2,https://www.udemy.com/canva-course-graphic-design-theory-in-social-media-volume-2/,TRUE,200,4961,38,29,All Levels,2 hours,2015-06-20T00:03:03Z,,,,,
757900,Canva : Book Cover Design,https://www.udemy.com/canva-book-cover-design/,TRUE,100,3377,20,15,Beginner Level,2 hours,2016-02-26T01:08:20Z,,,,,
978576,The Complete Figure Drawing Course HD,https://www.udemy.com/the-complete-figure-drawing-course-hd/,TRUE,50,1323,136,225,Beginner Level,78.5 hours,2016-10-11T21:40:06Z,,,,,
961684,Mastering Logo Design - 20 Projects step-by-step,https://www.udemy.com/mastering-logo-designing-20-projects-step-by-step/,TRUE,200,2599,24,77,All Levels,7.5 hours,2016-09-25T17:57:11Z,,,,,
371490,Graphic Design: Create Animated GIF Ad Banners in Photoshop,https://www.udemy.com/create-cool-animated-gif-advertising-banners-with-photoshop/,TRUE,20,6612,44,20,All Levels,1 hour,2014-12-19T22:46:05Z,,,,,
1134692,Learn Inkscape : Design Logos and Game Arts,https://www.udemy.com/design-logos-and-game-arts-inkscape/,TRUE,20,1675,20,12,Beginner Level,1 hour,2017-03-15T16:46:00Z,,,,,
507726,Typography: Learn the Basics to Build a Solid Foundation,https://www.udemy.com/typography-elements-course-a-beginner-guidelines-class/,TRUE,35,5850,19,34,Beginner Level,1 hour,2015-05-26T17:36:32Z,,,,,
349586,Master Manga Studio 5: Bonus Drawing and Painting,https://www.udemy.com/master-manga-studio-5/,TRUE,165,2325,155,61,All Levels,8 hours,2015-02-06T07:44:43Z,,,,,
1153710,Learn Adobe Photoshop from scratch to professional,https://www.udemy.com/learn-adobe-photoshop-hot-skill-of-today/,TRUE,20,1276,3,19,Beginner Level,3.5 hours,2017-04-05T21:50:14Z,,,,,
1269190,7 Secrets To Designing In Black and White,https://www.udemy.com/secrets-to-designing-in-black-and-white/,TRUE,100,1000,1,12,All Levels,1.5 hours,2017-06-27T19:55:18Z,,,,,
303042,Photoshop CS 6 ile Fotoğraf İşlemenin Temelleri,https://www.udemy.com/photoshop-cs-6-ile-fotograf-islemenin-temelleri/,TRUE,20,86,10,78,Beginner Level,6 hours,2015-02-13T07:07:44Z,,,,,
647520,誰でもわかる Adobe Illustrator CS6,https://www.udemy.com/adobe-illustrator-cs6-j/,TRUE,20,11,2,15,Beginner Level,3 hours,2015-10-22T18:40:54Z,,,,,
681878,Devenez le king de l'illustration automobile,https://www.udemy.com/virtuel-car/,TRUE,50,42,10,32,Beginner Level,4.5 hours,2015-12-09T16:49:20Z,,,,,
873296,Corel Draw X7 Eğitimi (Temelden İleri Seviyeye),https://www.udemy.com/coreldraw-x8-egitimi-temel/,TRUE,105,28,6,103,All Levels,12 hours,2016-06-09T21:43:59Z,,,,,
1164720,调色中级课程,https://www.udemy.com/ixlnjjvn/,TRUE,200,5,3,7,Beginner Level,1 hour,2017-03-31T17:19:38Z,,,,,
1019552,Drawing and paint  hot girl with photoshop,https://www.udemy.com/drawing-and-paint-hot-girl-with-photoshop/,TRUE,35,74,1,11,All Levels,1.5 hours,2016-11-24T22:02:38Z,,,,,
1147664,Photoshop CC Eğitim Seti (YENİ),https://www.udemy.com/photoshop-cc-egitim-seti-yeni/,TRUE,100,27,5,202,All Levels,16 hours,2017-03-30T22:26:26Z,,,,,
948294,مدخل في أساسيات الفوطوشوب للمبتدئين فقط,https://www.udemy.com/arabic-photoshop-for-beginers-easy/,TRUE,120,13,9,7,Beginner Level,1 hour,2016-09-06T02:48:13Z,,,,,
393850,Creación de iconos con Illustrator,https://www.udemy.com/creacion-de-iconos-con-illustrator/,TRUE,20,27,3,54,All Levels,3 hours,2015-01-17T02:28:25Z,,,,,
733878,Adobe Illustrator Course in Urdu Basics Level Training,https://www.udemy.com/adobe-illustrator-course-in-urdu-basics-level-training/,FALSE,Free,1433,57,8,Beginner Level,1 hour,2016-01-19T17:22:59Z,,,,,
860656,GraphicDesign Studio,https://www.udemy.com/graphic-design-studio/,TRUE,95,110,9,22,Beginner Level,2.5 hours,2016-05-27T20:34:07Z,,,,,
1246252,Aula de Photoshop - Aprenda como recortar imagens,https://www.udemy.com/aula-de-photoshop-aprenda-como-recortar-imagens/,TRUE,65,15,1,14,Beginner Level,2 hours,2017-07-03T00:56:30Z,,,,,
622122,Make your own great designs in PowerPoint: Quick & Easy,https://www.udemy.com/design-in-powerpoint/,TRUE,20,19,6,10,Beginner Level,1 hour,2015-09-30T17:30:55Z,,,,,
222976,Create Kindle eBook Covers with PowerPoint,https://www.udemy.com/create-kindle-ebook-covers-with-powerpoint/,TRUE,30,87,7,23,All Levels,2 hours,2014-06-17T07:51:54Z,,,,,
439968,Magazine Design: Start your own magazine in less than 24hrs,https://www.udemy.com/how-to-start-your-own-magazine/,TRUE,20,802,10,30,All Levels,2 hours,2015-03-22T20:27:01Z,,,,,
852060,Essential Skills for Designers - Adobe Bridge,https://www.udemy.com/essential-skills-for-designers-adobe-bridge/,TRUE,20,14,5,13,All Levels,1 hour,2016-05-17T23:40:40Z,,,,,
546848,Learn to code in Python and learn Adobe Photoshop today!,https://www.udemy.com/learn-to-code-in-python-and-learn-adobe-photoshop-today/,TRUE,50,1132,1,29,All Levels,2 hours,2015-07-08T00:15:12Z,,,,,
81278,How to draw Caricatures,https://www.udemy.com/how-to-draw-caricatures/,TRUE,20,347,31,11,All Levels,4 hours,2013-08-21T16:58:27Z,,,,,
53556,Essential Skills for Designers - Working with Type,https://www.udemy.com/working-with-type/,TRUE,45,219,11,25,All Levels,2 hours,2013-05-13T12:59:44Z,,,,,
1158854,Affinity Designer for beginners,https://www.udemy.com/affinity-designer-for-beginners-dc/,TRUE,20,30,6,23,Beginner Level,4.5 hours,2017-05-01T20:48:32Z,,,,,
68876,How to Create Top Ranking Mobile App Icons - iOS Edition,https://www.udemy.com/appicondesigner/,TRUE,35,130,6,13,All Levels,1 hour,2013-07-30T16:43:28Z,,,,,
514496,Canva - Making Design Simple,https://www.udemy.com/design-with-canva/,TRUE,20,509,4,15,All Levels,32 mins,2015-06-24T18:57:24Z,,,,,
649404,Ribbon Lettering: From Sketch to Wordmark,https://www.udemy.com/ribbon-lettering-from-sketch-to-wordmark/,TRUE,40,342,2,8,All Levels,43 mins,2015-10-25T20:54:43Z,,,,,
108384,How to Make a Custom Graphic ,https://www.udemy.com/customgraphicsforbusiness/,TRUE,20,87,8,8,Beginner Level,1 hour,2013-10-24T04:16:41Z,,,,,
753934,Create Flat Designs with Inkscape ,https://www.udemy.com/create-flat-designs-with-inkscape/,TRUE,30,259,3,11,Beginner Level,1.5 hours,2016-02-14T21:56:08Z,,,,,
206592,:::Beginners Guide To Creating Amazing Images with Canva:::,https://www.udemy.com/beginners-guide-to-creating-amazing-images-with-canva/,TRUE,25,72,5,17,Beginner Level,1 hour,2014-04-29T19:50:31Z,,,,,
15467,Learn To Draw - The COMIC BOOK STYLE,https://www.udemy.com/learn-to-draw/,TRUE,55,363,14,19,All Levels,2 hours,2012-06-01T21:53:11Z,,,,,
983444,Adobe Illustrator Vectors For Hand Letterers,https://www.udemy.com/adobe-illustrator-vectors-for-hand-letterers/,TRUE,100,23,2,9,Beginner Level,37 mins,2016-10-21T18:50:38Z,,,,,
74782,How To Create Amazing YouTube Custom Thumbnail Images,https://www.udemy.com/how-to-create-amazing-youtube-custom-thumbnail-images/,TRUE,25,78,6,16,All Levels,1.5 hours,2013-09-29T22:43:14Z,,,,,
456988,Graphic Design Bootcamp: Professional Workflow & Layout Tips,https://www.udemy.com/graphic-design-bootcamp-layout-and-workflow-basics/,TRUE,20,99,10,9,All Levels,1.5 hours,2015-03-26T18:24:10Z,,,,,
1049760,Promotional Design Master Class,https://www.udemy.com/promotional-design-master-class/,TRUE,50,14,2,26,All Levels,2 hours,2016-12-24T05:22:40Z,,,,,
808808,Introduction to GIMP 2.8: Tutorials for Beginners,https://www.udemy.com/introduction-to-gimp-for-beginners/,TRUE,20,282,8,28,Beginner Level,3 hours,2016-04-01T17:31:53Z,,,,,
599652,48 Logo Designs and Techniques,https://www.udemy.com/professional-logo-design-vol-2/,TRUE,20,113,9,48,All Levels,9 hours,2015-09-15T00:23:14Z,,,,,
524748,Photoshop JumpStart,https://www.udemy.com/photoshop-jumpstart/,TRUE,20,66,13,13,Beginner Level,2 hours,2015-07-02T21:41:25Z,,,,,
310652,How To Sell Practically Anything: Professional Design Mockup,https://www.udemy.com/how-to-sell-practically-anything-professional-design-mockup/,TRUE,50,52,2,19,All Levels,2.5 hours,2014-10-08T09:08:28Z,,,,,
946326,"Learn Calligraphy, Handwriting animation wz After Effects",https://www.udemy.com/animate_calligraphy_art/,TRUE,40,116,1,18,All Levels,2.5 hours,2016-11-03T21:56:02Z,,,,,
1146166,LaTeX A-Z: from beginner to advance in less than 3 hour,https://www.udemy.com/become-a-good-latex-user-to-create-professional-documents/,TRUE,95,623,14,30,Beginner Level,3 hours,2017-03-27T18:46:54Z,,,,,
1190334,Course Bundle | Exploring Art : Silhouette & Linear Line Art,https://www.udemy.com/course-bundle-exploring-art-silhouette-linear-line-art/,TRUE,80,827,1,15,All Levels,1 hour,2017-04-24T16:52:39Z,,,,,
895394,How To Build Your Own Web Banner Design Business,https://www.udemy.com/how-to-build-your-own-web-banner-design-business/,TRUE,20,5000,7,21,All Levels,1 hour,2016-07-05T18:41:46Z,,,,,
1100628,Canva: Design and Sell Your Own Professional Canva Designs,https://www.udemy.com/canva-design-and-sell-your-own-professional-graphic-designs/,TRUE,200,793,26,52,All Levels,3 hours,2017-03-02T00:59:33Z,,,,,
996868,How to Design a Logo in Adobe Illustrator,https://www.udemy.com/logoworkshop/,TRUE,100,972,44,24,All Levels,1 hour,2016-11-14T15:26:17Z,,,,,
751230,Illustrator CC: Design and drawing from scratch to expert!,https://www.udemy.com/illustrator-cc-design-and-drawing-from-scratch-to-expert/,TRUE,150,2427,99,97,Beginner Level,11 hours,2016-12-15T15:18:47Z,,,,,
356840,Logo design: How To Design an Awesome Logo in Illustrator,https://www.udemy.com/designing-logos-learning-illustrator/,TRUE,195,3131,131,56,All Levels,5.5 hours,2014-11-28T09:04:50Z,,,,,
269082,Photoshop: Real World Hands-on Freelance Mastery,https://www.udemy.com/photoshop-real-world-hands-on-graphic-and-web-design/,TRUE,105,5950,25,29,All Levels,2.5 hours,2014-09-25T09:14:15Z,,,,,
449788,Graphic Design: Beginner's Graphic Design Guide to Photoshop,https://www.udemy.com/how-to-use-adobe-photoshop-for-beginners/,TRUE,25,4550,74,15,All Levels,1 hour,2015-05-20T21:10:45Z,,,,,
792232,Most Wanted Flat Design Techniques,https://www.udemy.com/flat-design-flat-ui-design-flat-colors-flat-design-illustrator/,TRUE,195,2081,35,61,Intermediate Level,4.5 hours,2016-03-17T18:21:18Z,,,,,
1164876,3DS MAX - Learn 3Ds MAX tutorial for Beginners in Urdu Hindi,https://www.udemy.com/learn-3ds-max-tutorial-for-beginners-in-urdu-hindi/,TRUE,20,785,2,29,All Levels,4.5 hours,2017-04-18T16:45:59Z,,,,,
861444,Design your own Social Media Logo Icons in Adobe Illustrator,https://www.udemy.com/design-social-media-logo-icons-in-adobe-illustrator/,TRUE,50,2424,29,15,Beginner Level,1.5 hours,2016-06-05T15:11:49Z,,,,,
148982,Mashup - Transform a scanned sketch into a digital painting,https://www.udemy.com/mashup-transform-a-scanned-sketch-into-a-digital-painting/,TRUE,20,57,3,16,Intermediate Level,2 hours,2014-10-23T00:42:36Z,,,,,
861742,Motion Graphic With After Effect From Scratch in 5 Hours,https://www.udemy.com/motion-graphic-with-ae/,TRUE,30,50,7,45,All Levels,4 hours,2016-06-01T17:40:56Z,,,,,
817074,Introduction to Photoshop CC: Tutorials for Beginners,https://www.udemy.com/introduction-to-photoshop-cc-tutorials-for-beginners/,TRUE,20,262,0,12,Beginner Level,1 hour,2016-04-10T20:12:18Z,,,,,
286160,Making Killer Images in Photoshop that WOW Clients!,https://www.udemy.com/killer-photoshop-images/,TRUE,95,45,1,26,Intermediate Level,5 hours,2014-10-25T03:57:07Z,,,,,
788722,Simple Photoshop CC: Smart Objects,https://www.udemy.com/simple-photoshop-cc-smart-objects/,TRUE,20,272,0,11,Intermediate Level,30 mins,2016-03-15T14:49:51Z,,,,,
1008654,Learn Photo Manipulation - Build 3 projects,https://www.udemy.com/learn-photo-manipulation-build-3-projects/,TRUE,40,10,1,18,All Levels,2.5 hours,2016-11-27T16:01:42Z,,,,,
964478,Zombie Apocalypse Photoshop Actions,https://www.udemy.com/zombie-apocalypse-photoshop-actions/,TRUE,50,12,1,15,All Levels,1.5 hours,2016-09-26T22:19:48Z,,,,,
953220,Creative Perspective Illustration with GIMP,https://www.udemy.com/creative-perspective/,TRUE,50,43,3,57,All Levels,6.5 hours,2016-11-24T18:24:48Z,,,,,
64078,iPhone icons in iOS7 - learn flat design,https://www.udemy.com/iphone-icon-secrets-flat-design/,TRUE,20,165,4,41,All Levels,3 hours,2013-08-21T20:00:26Z,,,,,
1046540,How to draw professional manga artwork by Punix,https://www.udemy.com/punix_drawface/,TRUE,35,83,3,17,Beginner Level,1.5 hours,2017-04-17T22:55:46Z,,,,,
622284,How do I Create a Stylized Graphics from Images in Photoshop,https://www.udemy.com/how-do-i-create-a-stylized-graphics-from-images-in-photoshop/,TRUE,50,17,1,12,All Levels,1 hour,2015-09-28T17:20:55Z,,,,,
31150,Advance Design of Logos and Brand Identity   ,https://www.udemy.com/advance-design-of-logos-and-brand-identity/,TRUE,20,34,4,38,All Levels,2 hours,2013-02-16T00:06:30Z,,,,,
574132,Como utilizar o Corel Draw por completo!,https://www.udemy.com/como-utilizar-o-corel-draw-por-completo/,TRUE,30,293,32,44,All Levels,7 hours,2015-08-17T17:21:52Z,,,,,
724824,Photoshop　中級者、上級者がプロになるために最後に学ぶ「超絶技巧」テクニック,https://www.udemy.com/photoshop-s/,TRUE,85,113,5,39,Intermediate Level,4.5 hours,2016-01-12T21:37:39Z,,,,,
883324,Corel Draw X7: Mão na Massa,https://www.udemy.com/corel-draw-x7-mao-na-massa/,TRUE,25,72,13,40,Beginner Level,4 hours,2016-06-20T22:30:56Z,,,,,
502204,Dibujo digital básico: cómo ilustrar en Photoshop,https://www.udemy.com/dibujo-digital-basico-como-ilustrar-en-photoshop/,TRUE,20,155,36,90,Beginner Level,5 hours,2016-02-17T23:56:26Z,,,,,
283038,Adobe Illustrator CS6 باللغة العربية,https://www.udemy.com/adobe-illustrator-cs6-kottab/,TRUE,35,48,15,74,All Levels,8 hours,2014-09-14T15:00:09Z,,,,,
650720,Creare un logo con Adobe Illustrator,https://www.udemy.com/crea-il-tuo-logo-con-adobe-illustrator/,FALSE,Free,1447,121,13,All Levels,1 hour,2015-10-29T00:10:41Z,,,,,
586680,Mestres do Photoshop,https://www.udemy.com/mestres-do-photoshop/,TRUE,30,86,18,52,All Levels,5.5 hours,2015-08-21T23:40:31Z,,,,,
899240,illustrator CC 2015.3 - Curso básico de ferramentas,https://www.udemy.com/illustratorcc20153/,TRUE,20,13,6,12,Beginner Level,1 hour,2016-07-08T15:23:08Z,,,,,
520876,Plantillas Powerpoint para Publicar en Mercadolibre y Ebay,https://www.udemy.com/publicacion-rapida-y-profesional-en-mercadolibre/,TRUE,35,15,5,32,All Levels,2 hours,2015-06-08T15:32:34Z,,,,,
1083784,Crie seu Cartão de Visita no CorelDRAW X8,https://www.udemy.com/crie-seu-cartao-de-visita-no-coreldraw-x8/,TRUE,20,28,3,38,Beginner Level,4 hours,2017-03-02T17:04:04Z,,,,,
651352,Curso de Maya 3D,https://www.udemy.com/curso-de-maya-3d/,TRUE,20,62,9,41,All Levels,4 hours,2016-02-09T17:35:50Z,,,,,
968268,Photoshop: Organización de eventos y decoración de fiestas,https://www.udemy.com/curso-de-photoshop-como-hacer-todo-para-tu-fiesta-tematica/,TRUE,120,125,5,56,Beginner Level,8.5 hours,2016-10-18T20:08:18Z,,,,,
479760,Podcast Cover Art | Design Like the Best,https://www.udemy.com/podcast-graphic-design/,TRUE,20,33,2,7,All Levels,1 hour,2015-04-22T00:37:42Z,,,,,
134690,Learn Drawing and Painting a Landscape with Oil Colours,https://www.udemy.com/learn-drawing-and-painting-a-landscape-with-oil-colours/,TRUE,20,51,2,20,Intermediate Level,2 hours,2014-01-14T20:01:11Z,,,,,
692918,Enhance your chroma key with an animated Slides background,https://www.udemy.com/enhance-your-chroma-key-with-an-animated-slides-background/,TRUE,25,361,2,9,Intermediate Level,1 hour,2016-07-04T18:50:33Z,,,,,
1092632,The Complete Motion Graphic Course,https://www.udemy.com/complete-motion-graphic-course/,TRUE,65,50,6,115,All Levels,9.5 hours,2017-02-01T23:42:53Z,,,,,
753154,Making Corporate Flyers in Photoshop,https://www.udemy.com/making-corporate-flyers-in-photoshop/,TRUE,20,4,3,7,All Levels,31 mins,2016-02-05T19:58:53Z,,,,,
46524,Rock-Solid Brands,https://www.udemy.com/rock-solid-brands/,TRUE,20,134,4,13,Beginner Level,31 mins,2016-02-17T17:06:32Z,,,,,
634480,Typographic Poster Design - From Sketch to Vector,https://www.udemy.com/typographic-poster-design-from-sketch-to-vector/,TRUE,45,36,5,20,Intermediate Level,1.5 hours,2015-10-08T17:21:31Z,,,,,
771044,"Make Money With Photoshop: Logos, Business Cards & Brochures",https://www.udemy.com/make-money-with-photoshop-logos-business-cards-brochures/,TRUE,100,32,4,21,All Levels,5 hours,2016-08-14T22:05:04Z,,,,,
497268,Photoshop the Art of Clipart,https://www.udemy.com/photoshop-the-art-of-clipart/,TRUE,20,30,3,22,Beginner Level,1 hour,2015-07-05T23:38:42Z,,,,,
435138,Adobe Illustrator Creative Cloud:  Mastering the Upgrades,https://www.udemy.com/learn-illustrator-cc-updates/,TRUE,20,22,3,57,Intermediate Level,2 hours,2015-03-16T20:18:11Z,,,,,
334530,Illustrator 101: Learn Quickly and Easily to create Artwork,https://www.udemy.com/make-money-freelancing-after-this-illustrator-course/,TRUE,40,452,3,37,All Levels,1 hour,2014-11-25T03:36:40Z,,,,,
904144,Design Your Own Fonts. Plus A Bunch Of Typography Secrets.,https://www.udemy.com/design-your-own-fonts/,TRUE,40,67,8,25,All Levels,1 hour,2016-07-14T17:03:19Z,,,,,
397946,Easy Steps To Become A Photoshop Expert,https://www.udemy.com/easy-steps-to-become-a-photoshop-expert/,TRUE,20,1081,11,47,All Levels,8 hours,2015-01-29T04:40:00Z,,,,,
561800,Intro to Adobe Illustrator,https://www.udemy.com/intro-to-adobe-illustrator/,TRUE,20,189,13,55,Beginner Level,6 hours,2015-08-07T21:56:22Z,,,,,
810234,Beginners Guide: Photoshop Poster/Artwork,https://www.udemy.com/do-it-yourself-learn-photoshop-postersflyers-creation/,TRUE,20,775,5,6,Beginner Level,1 hour,2016-04-02T05:26:22Z,,,,,
559046,Basic Graphic Design for PowerPoint,https://www.udemy.com/basic-graphic-design-for-powerpoint/,TRUE,20,88,8,14,Beginner Level,1 hour,2015-07-26T23:32:34Z,,,,,
338308,Master Graphic Design Using Photoshop with Rachael,https://www.udemy.com/become-a-master-of-photoshop-in-3-hours-guaranteed/,TRUE,25,598,22,13,All Levels,1.5 hours,2014-11-07T09:12:47Z,,,,,
477634,Adobe Illustrator CC - Print Design for Beginners,https://www.udemy.com/adobe-illustrator-cc-print-design/,TRUE,50,145,35,55,Beginner Level,6 hours,2016-03-08T15:09:47Z,,,,,
913194,Adobe Illustrator | Master in 3D,https://www.udemy.com/adobe-illustrator-master-in-3d/,TRUE,25,445,4,14,All Levels,32 mins,2016-07-28T00:23:08Z,,,,,
429866,From Drawing to Illustration,https://www.udemy.com/from-drawing-to-illustration/,TRUE,20,237,25,32,Beginner Level,6 hours,2015-04-17T17:20:21Z,,,,,
632702,Adobe Suite : Unleash your creativity & benefit from it !,https://www.udemy.com/learn-to-animate-design-earn-up-to-100-per-hour/,TRUE,200,1005,4,46,All Levels,9.5 hours,2015-11-09T23:01:14Z,,,,,
429366,Become a Logo Designer: Guide to Complimentary Logo Software,https://www.udemy.com/become-a-logo-designer-guide-to-complimentary-logo-software/,TRUE,35,485,9,21,All Levels,2.5 hours,2015-03-19T23:45:57Z,,,,,
